,COUNTS (LU/LO/DLR/TfL Rail)--2023 // Station annualised entries and exits,,,,,,,,,,,,,,,,,
,(C) Copyright Transport for London 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Counts by Station,,,,,,,,,,,,,,,,,
,version 20240403,,,,,Typical,,,,,,,,,,,,
,,,,,,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Monday,Midweek (Tue-Thu),Friday,Saturday,Sunday,Weekly,12-week,Annualised
Mode,NLC,ASC,Station,Coverage,Source,Entries,Entries,Entries,Entries,Entries,Exits,Exits,Exits,Exits,Exits,En/Ex,En/Ex,En/Ex
LU,562,ECTu,Earl's Court,Station entry/exit,Gateline,"23,468","25,726","26,109","23,500","19,063","23,245","25,919","26,894","24,498","18,294","340,007","3,888,374","15,779,710"
LU,563,EACu,East Acton,Station entry/exit,Gateline,"5,019","5,594","5,225","3,931","2,734","5,095","5,606","5,187","3,983","2,689","67,462","771,506","3,130,908"
LU,565,EFYu,East Finchley,Station entry/exit,Gateline,"8,026","9,555","8,330","6,966","4,609","7,948","9,374","8,011","6,607","4,720","112,004","1,280,894","5,198,096"
LU,566,EHMu,East Ham,Station entry/exit,Gateline,"17,788","18,335","18,454","14,959","12,043","17,317","17,967","17,666","13,854","11,448","232,437","2,658,187","10,787,392"
LU,567,EPYu,East Putney,Station entry/exit,Gateline,"8,923","10,176","9,622","8,084","5,810","8,943","10,149","9,052","7,408","5,845","124,658","1,425,606","5,785,361"
LU,564,ETEu,Eastcote,Station entry/exit,Gateline,"3,472","3,971","3,582","2,858","1,667","3,393","3,937","3,475","2,660","1,671","46,501","531,796","2,158,123"
LU,568,EDGu,Edgware,Station entry/exit,Gateline,"6,586","7,017","6,680","5,344","3,894","6,598","7,009","6,685","5,423","3,767","87,052","995,537","4,040,066"
LU,774,ERBu,Edgware Road (Bak),Station entry/exit,Gateline,"5,104","5,596","5,432","5,901","3,403","5,189","6,004","5,728","5,177","3,448","74,182","848,354","3,442,771"
LU,569,ERDu,Edgware Road (DIS),Station entry/exit,Gateline,"8,663","10,012","9,268","8,078","5,788","8,507","9,760","9,120","8,007","5,563","122,308","1,398,736","5,676,320"
LU,570,ELEu,Elephant & Castle LU,Station entry/exit,Gateline,"21,000","25,283","24,005","22,126","15,005","20,187","23,304","22,964","21,126","14,573","306,745","3,507,992","14,236,050"
LU,571,EPKu,Elm Park,Station entry/exit,Gateline,"4,226","4,841","4,166","2,836","1,916","4,089","4,741","4,091","2,797","1,923","54,791","626,594","2,542,830"
LU,542,EMBu,Embankment,Station entry/exit,Gateline,"21,973","28,762","26,468","31,414","19,679","21,598","28,321","26,034","30,847","18,143","367,405","4,201,706","17,051,267"
LU,572,EPPu,Epping,Station entry/exit,Manual Count,"4,667","5,343","5,457","5,730","3,453","4,656","5,434","5,099","5,229","3,972","70,594","807,325","3,276,268"
LU,574,EUSu,Euston LU,Station entry/exit,Gateline,"41,115","50,032","48,535","45,359","34,321","41,734","50,663","52,559","46,428","33,522","645,660","7,383,875","29,965,071"
LU,575,ESQu,Euston Square,Station entry/exit,Gateline,"18,161","20,811","17,750","10,271","8,161","19,293","22,315","19,845","10,497","8,818","242,175","2,769,556","11,239,346"
LU,576,FLPu,Fairlop,Station entry/exit,Gateline,"1,441","1,621","1,437","1,280",776,"1,374","1,502","1,372","1,252",786,"19,087","218,281","885,823"
LU,577,FARu,Farringdon,Station entry/exit,Gateline,"65,397","84,203","62,876","35,288","23,739","63,536","80,892","60,968","34,078","22,235","863,400","9,873,986","40,070,382"
LU,578,FYCu,Finchley Central,Station entry/exit,Gateline,"9,795","11,621","10,398","7,709","4,723","9,597","11,151","10,057","6,928","7,335","134,860","1,542,284","6,258,859"
LU,579,FRDu,Finchley Road,Station entry/exit,Gateline,"11,326","12,418","12,354","9,410","7,196","11,076","11,951","11,652","8,819","6,860","151,800","1,736,008","7,045,026"
LU,580,FPKu,Finsbury Park,Station entry/exit,Gateline,"28,655","33,928","33,814","32,968","24,806","28,334","33,547","33,019","32,506","24,753","441,280","5,046,548","20,479,785"
LU,581,FBYu,Fulham Broadway,Station entry/exit,Gateline,"10,439","12,165","11,726","9,502","6,348","10,557","12,056","11,062","8,818","5,904","147,019","1,681,334","6,823,150"
LU,582,GHLu,Gants Hill,Station entry/exit,Gateline,"8,013","8,768","8,132","5,895","4,388","7,593","8,326","7,773","5,682","4,245","103,003","1,177,960","4,780,369"
LU,583,GRDu,Gloucester Road,Station entry/exit,Gateline,"18,015","19,562","20,131","15,774","12,187","17,109","19,050","19,344","14,987","11,251","244,635","2,797,689","11,353,518"
LU,584,GGRu,Golders Green,Station entry/exit,Gateline,"9,528","10,353","10,117","7,681","6,450","9,585","10,386","10,118","7,628","6,622","129,944","1,486,057","6,030,683"
LU,585,GHRu,Goldhawk Road,Station entry/exit,Gateline,"2,712","3,151","3,135","2,770","1,690","2,680","3,097","2,896","2,497","1,763","38,886","444,701","1,804,676"
LU,586,GSTu,Goodge Street,Station entry/exit,Gateline,"8,240","9,484","7,781","5,251","2,954","8,646","10,369","8,814","5,825","3,114","110,183","1,260,067","5,113,576"
LU,587,GRHu,Grange Hill,Station entry/exit,Gateline,725,815,702,434,266,662,721,577,343,241,"8,560","97,896","397,280"
LU,588,GPSu,Great Portland Street,Station entry/exit,Gateline,"8,787","10,667","8,174","4,873","3,473","8,863","10,805","8,323","5,030","3,275","115,214","1,317,603","5,347,065"
LU,590,GPKu,Green Park,Station entry/exit,Gateline,"38,040","46,982","42,165","37,511","25,109","42,144","53,512","49,212","44,776","28,206","608,649","6,960,614","28,247,401"
LU,589,GFDu,Greenford,Station entry/exit,Gateline,"5,308","5,771","5,366","4,411","2,794","5,452","5,842","5,394","4,067","2,813","70,443","805,593","3,269,238"
LU,591,GUNu,Gunnersbury,Station entry/exit,Gateline,"6,558","7,931","6,200","4,626","2,849","6,405","7,785","5,886","4,792","2,710","87,174","996,942","4,045,767"
LU,592,HAIu,Hainault,Station entry/exit,Gateline,"4,911","5,299","5,020","3,431","2,226","4,662","5,085","4,800","3,192","2,255","61,647","705,001","2,861,021"
LU,593,HMDu,Hammersmith (DIS),Station entry/exit,Gateline,"32,977","35,262","32,909","28,909","18,685","32,788","35,208","32,469","28,768","18,290","437,205","4,999,946","20,290,665"
LU,773,HMSu,Hammersmith (H&C),Station entry/exit,Gateline,"13,669","15,654","14,224","12,746","7,960","13,327","15,093","13,535","12,326","7,600","187,628","2,145,740","8,707,793"
LU,594,HMPu,Hampstead,Station entry/exit,Gateline,"5,230","5,963","6,026","5,549","4,794","5,949","6,693","6,825","5,994","5,472","83,807","958,430","3,889,479"
LU,595,HLNu,Hanger Lane,Station entry/exit,Gateline,"4,015","4,667","4,258","3,466","2,435","3,822","4,424","4,097","3,169","2,352","54,887","627,702","2,547,324"
LU,596,HARu,Harlesden,Station entry/exit,Gateline,"4,122","4,538","4,497","2,787","1,742","4,070","4,447","4,446","2,702","1,822","53,142","607,740","2,466,317"
LU,597,HAWu,Harrow & Wealdstone,Station entry/exit,Gateline,"5,982","6,565","6,255","4,541","2,952","5,674","6,179","5,746","4,050","2,847","76,278","872,325","3,540,050"
LU,598,HOHu,Harrow-on-the-Hill,Station entry/exit,Gateline,"13,126","14,096","13,883","11,129","7,956","13,750","15,086","14,654","11,447","8,267","181,760","2,078,633","8,435,460"
LU,779,HTXu,Hatton Cross,Station entry/exit,Gateline,"4,406","4,657","4,684","4,051","3,374","4,522","4,692","4,640","4,076","3,660","61,460","702,867","2,852,360"
LU,781,HRFu,Heathrow Terminal 4 LU,Station entry/exit,Gateline,"2,192","2,172","2,638","2,191","2,682","2,221","1,982","2,259","2,193","2,465","31,303","357,989","1,452,783"
LU,783,HRVu,Heathrow Terminal 5 LU,Station entry/exit,Gateline,"6,250","5,810","6,778","5,435","6,376","4,918","4,628","5,219","4,474","5,528","76,292","872,493","3,540,730"
